gene,rho,pval,abs_rho
ICAM3,-0.029837112536033734,0.00029823945441126914,0.029837112536033734
CCDC6,-0.02977012864697573,0.0003077339201202236,0.02977012864697573
NSRP1,-0.029731353643986942,0.00031335855351059827,0.029731353643986942
UBXN7,-0.029712947181392783,0.00031606211544340775,0.029712947181392783
CRTC3,-0.02966978274884286,0.0003224880304620587,0.02966978274884286
PCED1B,0.029665912475933892,0.00032307013417077546,0.029665912475933892
KBTBD8,0.02962961269172725,0.0003285778250373075,0.02962961269172725
RAPGEF2,0.029595656854874294,0.00033380929585621395,0.029595656854874294
ANGEL1,0.029550794428560432,0.00034084066063074653,0.029550794428560432
TLE1,0.02953822206744467,0.00034283586153865465,0.02953822206744467
SQSTM1,0.029466698786206093,0.0003543958491901056,0.029466698786206093
SLC9A8,-0.029466420610748237,0.0003544415127582323,0.029466420610748237
ISYNA1,0.029462444432348935,0.000355094819374004,0.029462444432348935
NFX1,0.029443974491286634,0.0003581443166566477,0.029443974491286634
GAPT,-0.02942843350843731,0.00036072917830633043,0.02942843350843731
DAPK3,0.029415241468541596,0.00036293702795158156,0.029415241468541596
EIF1AD,0.02936762302093604,0.0003710121098067658,0.02936762302093604
PRKD2,-0.029332290086167397,0.0003771120346566669,0.029332290086167397
MAFG,-0.02931731728097172,0.0003797251303190475,0.02931731728097172
FXYD7,-0.029250840548327488,0.0003915324944327376,0.029250840548327488
IFNG,0.029227632266293886,0.0003957348281131903,0.029227632266293886
SETD1A,-0.029198318131227544,0.00040110298284767295,0.029198318131227544
TBC1D7,-0.02917766331020612,0.0004049261666642319,0.02917766331020612
GZMH,0.029176006134339186,0.00040523437845233894,0.029176006134339186
LIMK2,0.029131610592500308,0.0004135733593993515,0.029131610592500308
ZNF292,-0.029058095837864385,0.00042773518191601296,0.029058095837864385
TNFRSF10D,-0.02896131836623536,0.00044706916859105136,0.02896131836623536
UAP1,0.02893627855938347,0.00045220273233551186,0.02893627855938347
EXOSC4,0.028928847904224748,0.00045373668749283555,0.028928847904224748
CD2,-0.028907622192157773,0.00045814522558957645,0.028907622192157773
CHSY1,-0.02890620301393419,0.0004584414068607391,0.02890620301393419
PYGB,0.028880399062686097,0.0004638579215217694,0.028880399062686097
PAQR3,0.028826636328290193,0.000475335602661157,0.028826636328290193
ISCA1,0.028788719196162372,0.00048358914013071436,0.028788719196162372
SUPT6H,-0.028591880991917284,0.0005286256330501391,0.028591880991917284
CCDC28B,0.028578766285322067,0.000531761011346152,0.028578766285322067
ITK,-0.028548897189563837,0.0005389667025897674,0.028548897189563837
DAPP1,-0.028469080239326733,0.0005586707102522185,0.028469080239326733
UBALD2,-0.02846672550589758,0.0005592620731173815,0.02846672550589758
TRDV2,-0.02843420453090398,0.0005674891714390886,0.02843420453090398
SPTAN1,0.028425849400537162,0.0005696209585124679,0.028425849400537162
TNIP3,-0.02841614813573183,0.0005721055623560267,0.02841614813573183
LBR,-0.02835072471076412,0.0005891265233436688,0.02835072471076412
FADS1,0.028333062080842044,0.000593801891848328,0.028333062080842044
USP32,-0.028294742058526084,0.0006040643402694649,0.028294742058526084
DHX9,-0.028068025161741776,0.0006682362570572164,0.028068025161741776
TJAP1,-0.027998865878925604,0.0006890390216906015,0.027998865878925604
LINC00115,-0.027980288014345808,0.0006947288291959079,0.027980288014345808
FBP1,0.02796419190392375,0.0006996938254776641,0.02796419190392375
SH2D2A,0.027919449880314053,0.0007136686629739496,0.027919449880314053
RUNX3,0.027829563416816094,0.000742531133208851,0.027829563416816094
CASS4,-0.027771617778038934,0.0007617081363142738,0.027771617778038934
DENND5A,-0.027554279092773613,0.0008378074261627519,0.027554279092773613
TCHP,-0.027534771312184902,0.0008449719777557832,0.027534771312184902
SPATA2L,0.02748715786944624,0.000862698054625336,0.02748715786944624
IL1RAP,-0.027458595764722135,0.0008734962923004507,0.027458595764722135
LDHB,0.027389340202987902,0.0009002015492362957,0.027389340202987902
RABL3,0.027366954759724,0.0009089940044705115,0.027366954759724
EML3,-0.0273103674039668,0.0009315762073821099,0.0273103674039668
THOP1,0.02730899091500522,0.0009321319398064053,0.02730899091500522
MTAP,0.027266215088963635,0.0009495557380400315,0.027266215088963635
SH2B2,0.027245376137686107,0.0009581528641467702,0.027245376137686107
DBF4,0.0272164030791016,0.0009702255447961585,0.0272164030791016
ACTR3C,0.027212223904229543,0.0009719785287704324,0.027212223904229543
ZNF277,-0.0272120343961905,0.0009720580887027197,0.0272120343961905
ADAM19,0.02719308099976052,0.0009800456999345742,0.02719308099976052
ZBTB38,0.027187008712023897,0.0009826175961792471,0.027187008712023897
AQP3,0.027168015412488967,0.0009907025380872468,0.027168015412488967
MYL5,0.02714827408331013,0.0009991711328994222,0.02714827408331013
FANCG,0.027120383480833413,0.0010112498388597717,0.027120383480833413
SGSH,-0.02709396821551907,0.0010228140917539414,0.02709396821551907
PRKCD,-0.027021160503959786,0.0010553248978634358,0.027021160503959786
PRSS23,0.02690439959179751,0.0011094638453545056,0.02690439959179751
CEP19,0.026902348180334032,0.0011104375836241429,0.026902348180334032
STK40,0.026874431405001106,0.0011237675476384503,0.026874431405001106
TTPAL,0.026837542093164673,0.0011416087203698628,0.026837542093164673
EGR3,0.026820147163830518,0.001150112127096387,0.026820147163830518
CD96,-0.02681545154011791,0.0011524175672214558,0.02681545154011791
GK5,-0.02679895756317738,0.0011605496111252614,0.02679895756317738
FHL1,0.026787792453676487,0.0011660844193212298,0.026787792453676487
ATP13A3,-0.02678320662957864,0.001168364778827666,0.02678320662957864
PSMD5,0.02675872971020512,0.0011806060857397962,0.02675872971020512
USP36,0.02675255658989202,0.0011837120193528771,0.02675255658989202
CHST15,-0.026749517688489547,0.0011852437784537976,0.026749517688489547
KLRG1,-0.02670257401171921,0.001209139577658029,0.02670257401171921
LPAR2,-0.02669180844618825,0.0012146819468048969,0.02669180844618825
PIK3R5,-0.02663572344623317,0.0012439372730795378,0.02663572344623317
USP37,0.026611056642340248,0.0012570089359442071,0.026611056642340248
FAM107B,0.026553618595700233,0.0012879399960886019,0.026553618595700233
CHERP,0.026504735508729116,0.0013148158232040373,0.026504735508729116
IPMK,-0.02642802351148216,0.001358036902921183,0.02642802351148216
SRF,-0.026340069669441534,0.0014092024678770574,0.026340069669441534
MFHAS1,0.026289615388799654,0.0014393496401099149,0.026289615388799654
ZC3H12D,0.026285513069653633,0.0014418267823743734,0.026285513069653633
CYTIP,0.026269539903833645,0.001451509491566906,0.026269539903833645
CSTF1,0.026215312757627854,0.0014848300322283076,0.026215312757627854
CEBPB,0.026201164869494947,0.0014936385456478507,0.026201164869494947
SMNDC1,-0.026164636588763817,0.0015166042240580945,0.026164636588763817
UBN2,-0.02613804407911096,0.001533527278109406,0.02613804407911096
YY1AP1,-0.026099641580733333,0.001558273076668998,0.026099641580733333
IGF1R,-0.026030346496827714,0.001603857842708103,0.026030346496827714
FCRL5,0.026005986611827077,0.0016201720337825133,0.026005986611827077
RNASE2,0.025968461186798842,0.0016456024262242613,0.025968461186798842
KLF2,-0.02592830237418031,0.0016732238654054343,0.02592830237418031
PAPOLG,0.025871654974614158,0.001712911735136919,0.025871654974614158
METTL21A,0.025869386684862803,0.0017145188076355335,0.025869386684862803
IGKV4-1,0.02586746836840061,0.0017158790077545045,0.02586746836840061
ANXA2R,-0.025859316644104687,0.0017216701387473598,0.025859316644104687
DTX2,0.025838791210006352,0.001736331465673081,0.025838791210006352
HINT3,0.025829419720880906,0.0017430636218910903,0.025829419720880906
TRBV2,-0.025784653681263193,0.0017755543557395508,0.025784653681263193
SPOCK2,-0.025763789826036058,0.001790886510329989,0.025763789826036058
FOSL2,-0.02573576278653066,0.001811674189103919,0.02573576278653066
TXK,-0.025611286610716055,0.001906704413019272,0.025611286610716055
KLRB1,-0.025577105304764786,0.001933589371133134,0.025577105304764786
GLE1,0.02556691915836399,0.0019416682348053654,0.02556691915836399
ARAP2,0.025337678471417976,0.0021318824860933243,0.025337678471417976
CPEB4,0.025323565072861338,0.002144133793331614,0.025323565072861338
ZNF184,0.025235950017690613,0.002221644353464762,0.025235950017690613
RNF25,0.025230602068629572,0.0022264576730087146,0.025230602068629572
SMAD5,-0.025214083455422927,0.002241385338333434,0.025214083455422927
PIM1,0.0251830178851599,0.0022697075532258386,0.0251830178851599
NSUN6,-0.02517278648220748,0.002279106960924566,0.02517278648220748
CD200R1,-0.025124225041387914,0.0023242076019741762,0.025124225041387914
GK,-0.02511066335243641,0.0023369479833919584,0.02511066335243641
DST,0.025096163249194507,0.0023506406598377285,0.025096163249194507
PLEKHG2,-0.025074438895215274,0.00237129281784333,0.025074438895215274
HCFC1,-0.025073381267948537,0.002372302473801677,0.025073381267948537
USPL1,-0.025071828151231827,0.0023737858583644713,0.025071828151231827
MED16,0.025005920440203173,0.002437522489284627,0.025005920440203173
ZNF281,-0.02496853987598613,0.0024743639173541083,0.02496853987598613
LCK,-0.024951253356124612,0.0024915727835986812,0.024951253356124612
UBE2Q1,0.024937007719835532,0.0025058366410897004,0.024937007719835532
PRPF18,0.024918809228812604,0.0025241670607509116,0.024918809228812604
ZNF791,0.024905651270203333,0.0025374967084299364,0.024905651270203333
PISD,-0.024905170680988912,0.002537984784876073,0.024905170680988912
STK10,-0.024836310436501866,0.0026088118897316637,0.024836310436501866
AMFR,0.024817545101989094,0.0026284240686637516,0.024817545101989094
RBBP6,-0.024813910624826917,0.002632238105849004,0.024813910624826917
BTLA,0.024778417716817543,0.0026697513282536605,0.024778417716817543
EIF1AY,-0.024703845201389126,0.002750164996838757,0.024703845201389126
ARL4D,0.024698307655286224,0.002756223650359753,0.024698307655286224
DNAJC25,0.024619969778275845,0.0028432496298850794,0.024619969778275845
SEMA4D,-0.0245734349151786,0.0028961258613762995,0.0245734349151786
IER3,0.024555650964153627,0.0029165691759573966,0.024555650964153627
TRAF1,0.024488491388002843,0.0029949648701078236,0.024488491388002843
TUBG2,0.024419056920111804,0.003078032791128088,0.024419056920111804
C12orf57,-0.0244168566758924,0.0030806990648311744,0.0244168566758924
MT1X,0.024372976047768346,0.00313431567694304,0.024372976047768346
BTBD9,0.02436273378392425,0.0031469522541173424,0.02436273378392425
DDHD2,0.024361004389012775,0.0031490905028060488,0.024361004389012775
ZNF639,-0.024358758601898314,0.003151869202623278,0.024358758601898314
RAB2B,0.024236954796657897,0.00330596624370638,0.024236954796657897
SYNE2,-0.02421471240810611,0.0033348356096357594,0.02421471240810611
GTF2H1,0.024213881040783033,0.0033359191148281827,0.024213881040783033
TECPR2,-0.024207522964384137,0.0033442160810504096,0.024207522964384137
RNF157,-0.024206229878011184,0.003345905790648897,0.024206229878011184
FASN,0.024184983128557325,0.003373781026373334,0.024184983128557325
CENPC,-0.024062060433314346,0.0035392443082153434,0.024062060433314346
PLEKHA5,0.0239954660925729,0.0036319368556952188,0.0239954660925729
SAMD12,0.02398344576898042,0.003648901226978614,0.02398344576898042
HMGCR,-0.023946293565267937,0.0037017908792321974,0.023946293565267937
UBAP1,-0.02393102008009443,0.0037237355327088156,0.02393102008009443
SH3GLB2,0.023912965573284147,0.0037498283668502275,0.023912965573284147
TMEM63B,0.023892658112576584,0.0037793757120383495,0.023892658112576584
PRPF3,-0.023821159236337597,0.003885098015246225,0.023821159236337597
SLC16A7,-0.023811572264496497,0.0038994762747733827,0.023811572264496497
TLR10,0.02376819063513798,0.003965144800568412,0.02376819063513798
TTC33,0.023759522258916477,0.003978386220826797,0.023759522258916477
D2HGDH,-0.02371717560725311,0.004043651984391976,0.02371717560725311
PBX2,-0.023703253785517638,0.004065319984917879,0.023703253785517638
HSH2D,0.023694323282904585,0.004079274891248122,0.023694323282904585
ASCC1,0.023687966275205696,0.004089234895344209,0.023687966275205696
SMG9,0.02368549844721911,0.00409310737051254,0.02368549844721911
SH2D3A,0.023674200216384767,0.004110878896503512,0.023674200216384767
TRIM24,-0.023633249578501367,0.004175880423868838,0.023633249578501367
MED13,-0.02360902945034934,0.004214762779813621,0.02360902945034934
UBR5,-0.02352953166637627,0.004344705137976783,0.02352953166637627
ZYG11B,-0.023528502184216638,0.004346411430040679,0.023528502184216638
TSPYL2,0.023491355606449542,0.004408387054932445,0.023491355606449542
FBXL20,-0.023429833294093233,0.004512794908272108,0.023429833294093233
SNX25,0.0232691442139613,0.0047961445435156305,0.0232691442139613
MT1F,0.02326605704285814,0.0048017424964013665,0.02326605704285814
NCAM1,-0.023260782517428347,0.004811320449120838,0.023260782517428347
HAUS2,0.023204171873236947,0.004915212851707333,0.023204171873236947
MYC,0.023049096339989302,0.005210281597152884,0.023049096339989302
RNF4,0.02303341204305244,0.005240998597990759,0.02303341204305244
PRDM2,-0.023020892129285396,0.00526563559755546,0.023020892129285396
SERINC5,-0.022918982956288712,0.005470098782275837,0.022918982956288712
PEX6,-0.02284292531863004,0.005627335614449531,0.02284292531863004
CREBZF,-0.022794817195830683,0.005728884746658083,0.022794817195830683
IRGQ,-0.022788718966114486,0.005741874528595085,0.022788718966114486
POFUT1,0.022786624193853824,0.00574634270786179,0.022786624193853824
KLF5,0.022785168263749635,0.005749450074164943,0.022785168263749635
EOMES,-0.02276584986163012,0.005790824671744091,0.02276584986163012
ZFP36,0.02276061444213153,0.005802083606101127,0.02276061444213153
TRIM23,-0.022746478502618066,0.005832582032131109,0.022746478502618066
GZMK,-0.022728937570115394,0.005870627640134531,0.022728937570115394
FURIN,-0.0227062119001934,0.0059202513126124,0.0227062119001934
BLZF1,0.02267660171568541,0.005985474991091691,0.02267660171568541
STAT5B,-0.022666705730244343,0.006007417227609198,0.022666705730244343
ETV7,0.022606959049877886,0.006141439063658965,0.022606959049877886
GPR35,-0.022594989327608932,0.006168610689196279,0.022594989327608932
ZNF548,-0.022543615341499807,0.0062864645309099396,0.022543615341499807
PDK1,-0.02254180818197746,0.006290646875203981,0.02254180818197746
CHD7,0.02254044589040381,0.006293801308267389,0.02254044589040381
